id,imdb_id,genres,original_language,original_title,overview,popularity,title,vote_average,vote_count,weighted_rating
82702,tt1646971,"Fantasy, Action, Adventure, Animation, Comedy, Family",en,How to Train Your Dragon 2,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",12.256689,How to Train Your Dragon 2,7.6,3163.0,7.390066869300911
194662,tt2562232,"Drama, Comedy",en,Birdman,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",18.193263,Birdman,7.4,4657.0,7.2830213134638715
85350,tt1065073,Drama,en,Boyhood,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",6.430591,Boyhood,7.5,2008.0,7.24808327994875
91314,tt2109248,"Science Fiction, Action, Adventure",en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",18.495599,Transformers: Age of Extinction,5.8,3136.0,6.06054494117647
242224,tt2321549,"Drama, Thriller, Horror",en,The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",8.832788,The Babadook,6.5,1890.0,6.609026631158455
244786,tt2582802,Drama,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",64.29999,Whiplash,8.3,4376.0,7.9944109289617495
210577,tt2267998,"Mystery, Thriller, Drama",en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",154.801009,Gone Girl,7.9,6023.0,7.727366680678156
119450,tt2103281,"Science Fiction, Action, Drama, Thriller",en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",75.385211,Dawn of the Planet of the Apes,7.3,4511.0,7.199789511111112
225886,tt1956620,Comedy,en,Sex Tape,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",27.470696,Sex Tape,5.2,1733.0,5.823714787495609
238636,tt2975578,"Horror, Thriller",en,The Purge: Anarchy,"Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs.",27.756026,The Purge: Anarchy,6.6,2008.0,6.669223574631646
118340,tt2015381,"Action, Science Fiction, Adventure",en,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",53.291601,Guardians of the Galaxy,7.9,10014.0,7.7892807332854055
138103,tt2333784,"Action, Adventure, Thriller",en,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",14.753545,The Expendables 3,6.1,1830.0,6.36260733695652
184315,tt1267297,"Action, Adventure",en,Hercules,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",19.606895,Hercules,5.6,1707.0,6.071505140021269
76757,tt1617661,"Science Fiction, Fantasy, Action, Adventure",en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",21.463465,Jupiter Ascending,5.2,2816.0,5.6518361323155215
98566,tt1291150,"Science Fiction, Action, Adventure, Fantasy, Comedy",en,Teenage Mutant Ninja Turtles,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,22.337973,Teenage Mutant Ninja Turtles,5.8,2677.0,6.092090741229226
227156,tt0435651,"Drama, Science Fiction",en,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",12.472206,The Giver,6.4,1859.0,6.547634039690549
193893,tt1924435,Comedy,en,Let's Be Cops,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",15.962793,Let's Be Cops,6.4,1234.0,6.586931856899489
189,tt0458481,"Crime, Thriller",en,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,20.623642,Sin City: A Dame to Kill For,6.3,1314.0,6.526654036243821
249164,tt1355630,Drama,en,If I Stay,"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon.",9.659244,If I Stay,7.3,1415.0,7.077111901937524
198663,tt1790864,"Action, Mystery, Science Fiction, Thriller",en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",76.93789,The Maze Runner,7.0,5540.0,6.96551187255786
169917,tt0365907,"Crime, Drama, Mystery, Thriller",en,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,14.914924,A Walk Among the Tombstones,6.2,1145.0,6.492924302788845
190859,tt2179136,"War, Action",en,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",19.228561,American Sniper,7.4,4600.0,7.281854392719637
250546,tt3322940,Horror,en,Annabelle,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",23.242452,Annabelle,5.5,1588.0,6.033499629903774
